id,name,number,rarity,hp,types,set_id,market_price_normal,market_price_holofoil,market_price_reverse
bw10-32,Eelektrik,32,Uncommon,80,Lightning,bw10,0.3,,0.54
bw10-33,Eelektross,33,Rare Holo,140,Lightning,bw10,,1.39,1.62
bw10-34,Drifloon,34,Common,70,Psychic,bw10,0.27,,0.75
bw10-35,Drifblim,35,Rare,100,Psychic,bw10,0.39,,0.98
bw10-36,Uxie,36,Rare,60,Psychic,bw10,0.62,,3.56
bw10-37,Mesprit,37,Rare Holo,60,Psychic,bw10,,1.45,1.58
bw10-38,Azelf,38,Rare,60,Psychic,bw10,0.37,,2.34
bw10-39,Munna,39,Common,60,Psychic,bw10,0.24,,0.53
bw10-40,Musharna,40,Uncommon,100,Psychic,bw10,0.29,,0.44
bw10-41,Sigilyph,41,Rare Holo,90,Psychic,bw10,,0.77,0.73
bw10-42,Solosis,42,Common,30,Psychic,bw10,0.21,,0.31
bw10-43,Duosion,43,Uncommon,60,Psychic,bw10,0.29,,0.55
bw10-44,Reuniclus,44,Rare,100,Psychic,bw10,0.53,,1.13
bw10-45,Golett,45,Common,80,Psychic,bw10,0.21,,0.35
bw10-46,Golurk,46,Rare Holo,130,Psychic,bw10,,0.78,0.86
bw10-47,Machop,47,Common,60,Fighting,bw10,0.3,,0.77
bw10-48,Machoke,48,Uncommon,90,Fighting,bw10,0.38,,0.94
bw10-49,Machamp,49,Rare Holo,150,Fighting,bw10,,2.37,3.02
bw10-50,Machamp,50,Rare,140,Fighting,bw10,0.73,,9.39
bw10-51,Throh,51,Common,100,Fighting,bw10,0.27,,0.39
bw10-52,Sawk,52,Common,90,Fighting,bw10,0.24,,0.62
bw10-53,Archen,53,Uncommon,70,Fighting,bw10,0.93,,0.86
bw10-54,Archeops,54,Rare Holo,120,Fighting,bw10,,1.75,3.27
bw10-55,Houndour,55,Common,60,Darkness,bw10,0.4,,0.96
bw10-56,Houndoom,56,Rare Holo,100,Darkness,bw10,,5.54,6.08
bw10-57,Aron,57,Common,60,Metal,bw10,0.24,,0.71
bw10-58,Lairon,58,Uncommon,90,Metal,bw10,0.76,,0.66
bw10-59,Aggron,59,Rare,140,Metal,bw10,0.69,,1.94
bw10-60,Jirachi-EX,60,Rare Holo EX,90,Metal,bw10,,19.24,
bw10-61,Escavalier,61,Rare,100,Metal,bw10,0.54,,0.74
bw10-62,Bagon,62,Common,50,Dragon,bw10,0.28,,0.79
bw10-63,Shelgon,63,Uncommon,80,Dragon,bw10,0.42,,0.73
bw10-64,Salamence,64,Rare Holo,150,Dragon,bw10,,5.75,6.59
bw10-65,Dialga-EX,65,Rare Holo EX,180,Dragon,bw10,,27.6,
bw10-66,Palkia-EX,66,Rare Holo EX,180,Dragon,bw10,,17.54,
bw10-67,Axew,67,Common,50,Dragon,bw10,0.24,,0.51
bw10-68,Fraxure,68,Uncommon,80,Dragon,bw10,0.36,,0.87
bw10-69,Haxorus,69,Rare Holo,140,Dragon,bw10,,1.43,1.67
bw10-70,Druddigon,70,Common,100,Dragon,bw10,0.28,,0.85
bw10-71,Kangaskhan,71,Common,100,Colorless,bw10,0.22,,0.42
bw10-72,Porygon,72,Common,60,Colorless,bw10,0.32,,0.64
bw10-73,Porygon2,73,Uncommon,80,Colorless,bw10,0.33,,0.92
bw10-74,Porygon-Z,74,Rare Holo,130,Colorless,bw10,,2.66,2.46
bw10-75,Teddiursa,75,Common,70,Colorless,bw10,0.4,,2.15
bw10-76,Ursaring,76,Uncommon,130,Colorless,bw10,0.33,,1.09
bw10-77,Chatot,77,Uncommon,60,Colorless,bw10,0.31,,0.7
bw10-78,Caitlin,78,Uncommon,,,bw10,0.27,,0.74
bw10-79,Cover Fossil,79,Uncommon,,,bw10,0.29,,0.52
bw10-80,Energy Retrieval,80,Uncommon,,,bw10,0.27,,0.6
bw10-81,Iris,81,Uncommon,,,bw10,0.34,,0.8
bw10-82,Plume Fossil,82,Uncommon,,,bw10,0.4,,0.53
bw10-83,Pokémon Catcher,83,Uncommon,,,bw10,0.74,,1.55
bw10-84,Professor Juniper,84,Uncommon,,,bw10,0.31,,0.69
bw10-85,Rare Candy,85,Uncommon,,,bw10,0.8,,2.49
bw10-86,Reversal Trigger,86,Uncommon,,,bw10,0.19,,0.46
bw10-87,Root Fossil Lileep,87,Uncommon,,,bw10,0.26,,0.59
bw10-88,Silver Bangle,88,Uncommon,,,bw10,0.22,,0.35
bw10-89,Silver Mirror,89,Uncommon,,,bw10,0.24,,0.36
bw10-90,Ultra Ball,90,Uncommon,,,bw10,0.56,,6.05
bw10-91,Plasma Energy,91,Uncommon,,,bw10,0.32,,1.32
bw10-92,G Booster,92,Rare ACE,,,bw10,,4.68,
bw10-93,G Scope,93,Rare ACE,,,bw10,,3.48,
bw10-94,Master Ball,94,Rare ACE,,,bw10,,15.96,
bw10-95,Scoop Up Cyclone,95,Rare ACE,,,bw10,,12.04,
bw10-96,Virizion-EX,96,Rare Ultra,170,Grass,bw10,,61.62,
bw10-97,Genesect-EX,97,Rare Ultra,170,Grass,bw10,,293.23,
bw10-98,Jirachi-EX,98,Rare Ultra,90,Metal,bw10,,158.18,
bw10-99,Dialga-EX,99,Rare Ultra,180,Dragon,bw10,,237.52,
bw10-100,Palkia-EX,100,Rare Ultra,180,Dragon,bw10,,499.99,
bw10-101,Iris,101,Rare Ultra,,,bw10,,152.71,
bw10-102,Exeggcute,102,Rare Secret,30,Grass,bw10,,72.49,
bw10-103,Virizion,103,Rare Secret,110,Grass,bw10,,108.99,
bw10-104,Dusknoir,104,Rare Secret,130,Psychic,bw10,,92.96,
bw10-105,Rare Candy,105,Rare Secret,,,bw10,,163.79,
xyp-XY01,Chespin,XY01,Promo,60,Grass,xyp,,4.0,
xyp-XY02,Fennekin,XY02,Promo,60,Fire,xyp,,4.07,
xyp-XY03,Froakie,XY03,Promo,60,Water,xyp,,8.02,
xyp-XY04,Sylveon,XY04,Promo,90,Fairy,xyp,,30.41,
xyp-XY05,Xerneas,XY05,Promo,130,Fairy,xyp,,9.6,
xyp-XY06,Yveltal,XY06,Promo,130,Darkness,xyp,,11.18,
xyp-XY07,Xerneas-EX,XY07,Promo,170,Fairy,xyp,,5.91,
xyp-XY08,Yveltal-EX,XY08,Promo,170,Darkness,xyp,,10.51,
xyp-XY09,Garchomp-EX,XY09,Promo,170,Dragon,xyp,,13.21,
xyp-XY10,Dragalge,XY10,Promo,100,Dragon,xyp,,12.49,
xyp-XY11,Skiddo,XY11,Promo,70,Grass,xyp,,1.62,
xyp-XY12,Honedge,XY12,Promo,50,Metal,xyp,,3.3,
xyp-XY13,Machamp,XY13,Promo,150,Fighting,xyp,,14.8,
xyp-XY14,Trevenant,XY14,Promo,110,Psychic,xyp,,0.69,
xyp-XY15,Slurpuff,XY15,Promo,100,Fairy,xyp,,0.79,
xyp-XY16,Gogoat,XY16,Promo,110,Grass,xyp,,5.0,
xyp-XY17,Charizard-EX,XY17,Promo,180,Fire,xyp,,33.19,
xyp-XY18,Chesnaught-EX,XY18,Promo,180,Grass,xyp,,4.58,
xyp-XY19,Delphox-EX,XY19,Promo,170,Fire,xyp,,6.94,
xyp-XY20,Greninja-EX,XY20,Promo,170,Water,xyp,,20.9,
xyp-XY21,Bronzong,XY21,Promo,90,Metal,xyp,,12.99,
xyp-XY22,Darkrai,XY22,Promo,120,Darkness,xyp,,6.84,
xyp-XY23,Shiftry,XY23,Promo,140,Grass,xyp,,0.61,
xyp-XY24,Greninja,XY24,Promo,130,Darkness,xyp,,35.23,
xyp-XY25,Krookodile-EX,XY25,Promo,180,Darkness,xyp,,11.35,
xyp-XY26,Pyroar,XY26,Promo,100,Fire,xyp,,0.76,
xyp-XY27,Champions Festival,XY27,Promo,,,xyp,,350.0,
xyp-XY28,Venusaur-EX,XY28,Promo,180,Grass,xyp,,4.82,
xyp-XY29,Charizard-EX,XY29,Promo,180,Fire,xyp,,18.42,
xyp-XY30,Blastoise-EX,XY30,Promo,180,Water,xyp,,8.88,
xyp-XY31,Xerneas,XY31,Promo,130,Fairy,xyp,,2.69,
xyp-XY32,Yveltal,XY32,Promo,130,Darkness,xyp,,1.68,
xyp-XY33,Trevor,XY33,Promo,,,xyp,1.77,,
xyp-XY34,Metagross-EX,XY34,Promo,180,Metal,xyp,,27.43,
xyp-XY35,M Metagross-EX,XY35,Promo,220,Metal,xyp,,65.21,
xyp-XY36,Treecko,XY36,Promo,60,Grass,xyp,,3.49,
xyp-XY37,Torchic,XY37,Promo,60,Fire,xyp,,3.26,
xyp-XY38,Mudkip,XY38,Promo,60,Water,xyp,,5.92,
xyp-XY39,Kingdra,XY39,Promo,130,Dragon,xyp,,34.77,
xyp-XY40,Ditto,XY40,Promo,70,Colorless,xyp,,66.8,
xyp-XY41,Kyogre-EX,XY41,Promo,180,Water,xyp,,9.87,
xyp-XY42,Groudon-EX,XY42,Promo,180,Fighting,xyp,,12.67,
xyp-XY43,Diancie-EX,XY43,Promo,140,Fairy,xyp,,10.04,
xyp-XY44,M Diancie-EX,XY44,Promo,190,Fairy,xyp,,29.16,
xyp-XY45,Gallade-EX,XY45,Promo,170,Psychic,xyp,,3.14,
xyp-XY46,Altaria,XY46,Promo,90,Colorless,xyp,,23.39,
xyp-XY47,Heliolisk,XY47,Promo,90,Lightning,xyp,,2.04,
xyp-XY48,Meowstic,XY48,Promo,90,Psychic,xyp,,6.13,
xyp-XY49,Regirock,XY49,Promo,110,Fighting,xyp,,6.49,
xyp-XY50,Pangoro,XY50,Promo,100,Fighting,xyp,,1.54,
xyp-XY51,Kyogre,XY51,Promo,130,Water,xyp,,7.86,
xyp-XY52,Groudon,XY52,Promo,130,Fighting,xyp,,6.93,
xyp-XY53,Sceptile-EX,XY53,Promo,170,Grass,xyp,,5.99,
xyp-XY54,Blaziken-EX,XY54,Promo,170,Fire,xyp,,7.5,
xyp-XY55,Swampert-EX,XY55,Promo,180,Water,xyp,,6.14,
xyp-XY56,Blissey,XY56,Promo,120,Colorless,xyp,,3.75,
xyp-XY57,Fearow,XY57,Promo,90,Colorless,xyp,,45.57,
xyp-XY58,Malamar,XY58,Promo,90,Darkness,xyp,,4.01,
xyp-XY59,Salamence,XY59,Promo,150,Dragon,xyp,,41.86,
xyp-XY60,Gyarados,XY60,Promo,130,Water,xyp,,369.92,
xyp-XY61,Flygon-EX,XY61,Promo,170,Dragon,xyp,,5.87,
xyp-XY62,Absol-EX,XY62,Promo,170,Darkness,xyp,,12.08,
xyp-XY63,M Absol-EX,XY63,Promo,210,Darkness,xyp,,24.61,
xyp-XY64,Rayquaza,XY64,Promo,120,Dragon,xyp,,31.34,
xyp-XY65,Latios,XY65,Promo,110,Psychic,xyp,,11.79,
xyp-XY66,Rayquaza-EX,XY66,Promo,170,Colorless,xyp,,35.13,
xyp-XY67,Jirachi,XY67,Promo,60,Metal,xyp,,19.82,
xyp-XY67a,Jirachi,XY67a,Promo,60,Metal,xyp,,,
xyp-XY68,Chesnaught,XY68,Promo,160,Grass,xyp,,6.61,
xyp-XY69,Rayquaza-EX,XY69,Promo,170,Colorless,xyp,,101.61,
xyp-XY70,Tyrantrum-EX,XY70,Promo,180,Dragon,xyp,,27.98,
xyp-XY71,Hoopa-EX,XY71,Promo,170,Psychic,xyp,,2.07,
xyp-XY72,Latios-EX,XY72,Promo,170,Dragon,xyp,,6.21,
xyp-XY73,Rayquaza-EX,XY73,Promo,180,Dragon,xyp,,29.44,
xyp-XY74,Reshiram,XY74,Promo,120,Fire,xyp,,52.93,
xyp-XY75,Palkia,XY75,Promo,120,Water,xyp,,52.78,
xyp-XY76,Zekrom,XY76,Promo,120,Lightning,xyp,,87.07,
xyp-XY77,Dialga,XY77,Promo,120,Metal,xyp,,51.96,
xyp-XY78,Latias,XY78,Promo,90,Dragon,xyp,,72.02,
xyp-XY79,Latios,XY79,Promo,100,Dragon,xyp,,102.26,
xyp-XY80,Black Kyurem,XY80,Promo,120,Dragon,xyp,,45.69,
xyp-XY81,White Kyurem,XY81,Promo,120,Dragon,xyp,,41.98,
xyp-XY82,Regigigas,XY82,Promo,130,Colorless,xyp,,35.94,
xyp-XY83,Arceus,XY83,Promo,120,Colorless,xyp,,49.8,
xyp-XY84,Pikachu-EX,XY84,Promo,130,Lightning,xyp,,57.51,
xyp-XY85,Hoopa-EX,XY85,Promo,140,Psychic,xyp,,15.39,
xyp-XY86,M Blaziken-EX,XY86,Promo,210,Fire,xyp,,80.77,
xyp-XY87,M Swampert-EX,XY87,Promo,220,Water,xyp,,67.24,
xyp-XY88,Chespin,XY88,Promo,60,Grass,xyp,,4.76,
xyp-XY89,Pikachu,XY89,Promo,60,Lightning,xyp,,18.37,
xyp-XY90,Hoopa,XY90,Promo,70,Psychic,xyp,,1.8,
xyp-XY91,Champions Festival,XY91,Promo,,,xyp,,,
xyp-XY92,Sableye,XY92,Promo,70,Psychic,xyp,,26.9,
xyp-XY93,Celebi,XY93,Promo,70,Grass,xyp,,14.17,
xyp-XY94,Trevenant,XY94,Promo,110,Psychic,xyp,,6.8,
xyp-XY95,Pikachu,XY95,Promo,60,Lightning,xyp,,95.38,
xyp-XY96,Umbreon,XY96,Promo,100,Darkness,xyp,,80.54,
xyp-XY97,Aerodactyl-EX,XY97,Promo,170,Fighting,xyp,,5.18,
xyp-XY98,M Aerodactyl-EX,XY98,Promo,210,Fighting,xyp,,23.95,
xyp-XY99,Aerodactyl Spirit Link,XY99,Promo,,,xyp,1.61,,
xyp-XY100,Mewtwo,XY100,Promo,120,Psychic,xyp,,14.92,
xyp-XY101,Mewtwo,XY101,Promo,120,Psychic,xyp,,24.45,
xyp-XY102,Aurorus-EX,XY102,Promo,180,Water,xyp,,19.41,
xyp-XY103,Mawile-EX,XY103,Promo,150,Fairy,xyp,,8.53,
xyp-XY104,M Mawile-EX,XY104,Promo,190,Fairy,xyp,,30.59,
xyp-XY105,Mawile Spirit Link,XY105,Promo,,,xyp,5.28,,
xyp-XY106,Gyarados-EX,XY106,Promo,180,Water,xyp,,21.64,
xyp-XY107,Mewtwo-EX,XY107,Promo,170,Psychic,xyp,,10.93,
xyp-XY108,Machamp-EX,XY108,Promo,180,Fighting,xyp,,2.78,
xyp-XY109,Gyarados,XY109,Promo,130,Water,xyp,,49.41,
xyp-XY110,Mew,XY110,Promo,70,Psychic,xyp,,115.96,
xyp-XY111,Celebi,XY111,Promo,70,Grass,xyp,,37.54,
xyp-XY112,Jirachi,XY112,Promo,70,Metal,xyp,,55.92,
xyp-XY113,Manaphy,XY113,Promo,70,Water,xyp,,42.58,
xyp-XY114,Darkrai,XY114,Promo,110,Darkness,xyp,,50.81,
xyp-XY115,Shaymin,XY115,Promo,70,Grass,xyp,,54.97,
xyp-XY116,Arceus,XY116,Promo,130,Colorless,xyp,,30.46,
xyp-XY117,Victini,XY117,Promo,70,Fire,xyp,,36.59,
xyp-XY118,Keldeo,XY118,Promo,90,Water,xyp,,22.82,
xyp-XY119,Genesect,XY119,Promo,110,Metal,xyp,,23.78,
xyp-XY120,Meloetta,XY120,Promo,80,Psychic,xyp,,22.8,
xyp-XY121,Charizard-EX,XY121,Promo,180,Fire,xyp,,155.93,
xyp-XY122,Blastoise-EX,XY122,Promo,180,Water,xyp,,219.38,
xyp-XY123,Venusaur-EX,XY123,Promo,180,Grass,xyp,,205.13,
xyp-XY124,Pikachu-EX,XY124,Promo,130,Lightning,xyp,,339.36,
xyp-XY125,Mewtwo-EX,XY125,Promo,170,Psychic,xyp,,85.44,
xyp-XY126,Mew-EX,XY126,Promo,120,Psychic,xyp,,158.2,
xyp-XY127,Moltres,XY127,Promo,120,Fire,xyp,,45.65,
xyp-XY128,White Kyurem,XY128,Promo,130,Water,xyp,,17.32,
xyp-XY129,Zygarde,XY129,Promo,120,Fighting,xyp,,10.05,
xyp-XY130,Tyranitar,XY130,Promo,160,Darkness,xyp,,33.61,
xyp-XY131,Pansear,XY131,Promo,60,Fire,xyp,,0.6,
xyp-XY132,Gastly,XY132,Promo,50,Psychic,xyp,,9.34,
xyp-XY133,Ash-Greninja-EX,XY133,Promo,170,Water,xyp,,72.06,
xyp-XY134,Empoleon BREAK,XY134,Promo,170,Water,xyp,,13.97,
xyp-XY135,Beheeyem BREAK,XY135,Promo,130,Psychic,xyp,,9.15,
xyp-XY136,Noctowl BREAK,XY136,Promo,130,Colorless,xyp,,11.11,
xyp-XY137,Vivillon,XY137,Promo,120,Grass,xyp,,2.08,
xyp-XY138,Froakie,XY138,Promo,60,Water,xyp,,2.46,
xyp-XY139,Floette,XY139,Promo,70,Fairy,xyp,,1.62,
xyp-XY140,Lucario,XY140,Promo,100,Fighting,xyp,,6.29,
xyp-XY141,Rayquaza,XY141,Promo,120,Dragon,xyp,,30.81,
xyp-XY142,Azelf,XY142,Promo,70,Psychic,xyp,,5.58,
xyp-XY143,Magikarp,XY143,Promo,30,Water,xyp,,67.94,
xyp-XY144,Yanmega,XY144,Promo,110,Grass,xyp,,10.26,
xyp-XY145,Volcanion,XY145,Promo,130,Fire,xyp,,8.57,
xyp-XY146,Clawitzer,XY146,Promo,100,Water,xyp,,12.0,
xyp-XY147,Hoopa,XY147,Promo,130,Psychic,xyp,,16.65,
xyp-XY148,Shaymin-EX,XY148,Promo,110,Grass,xyp,,60.47,
xyp-XY149,Xerneas-EX,XY149,Promo,170,Fairy,xyp,,15.63,
xyp-XY150,Yveltal-EX,XY150,Promo,170,Darkness,xyp,,12.64,
xyp-XY150a,Yveltal-EX,XY150a,Promo,170,Darkness,xyp,,,
xyp-XY151,Zygarde-EX,XY151,Promo,190,Fighting,xyp,,4.83,
xyp-XY152,Zygarde,XY152,Promo,120,Fighting,xyp,,2.08,
xyp-XY153,Ho-Oh,XY153,Promo,120,Fire,xyp,,10.51,
xyp-XY154,Ho-Oh BREAK,XY154,Promo,150,Fire,xyp,,30.51,
xyp-XY155,Wobbuffet BREAK,XY155,Promo,140,Psychic,xyp,,7.02,
xyp-XY156,Lugia,XY156,Promo,120,Colorless,xyp,,17.87,
xyp-XY157,Beedrill-EX,XY157,Promo,160,Grass,xyp,,4.6,
xyp-XY158,M Beedrill-EX,XY158,Promo,200,Grass,xyp,,21.99,
xyp-XY159,Beedrill Spirit Link,XY159,Promo,,,xyp,1.03,,
xyp-XY160,Black Kyurem,XY160,Promo,130,Water,xyp,,2.11,
xyp-XY161,Braixen,XY161,Promo,80,Fire,xyp,,0.77,
xyp-XY162,Greninja,XY162,Promo,130,Water,xyp,,6.68,
xyp-XY163,Weezing,XY163,Promo,100,Psychic,xyp,,1.0,
xyp-XY164,Volcanion,XY164,Promo,130,Fire,xyp,,0.96,
xyp-XY165,Magearna,XY165,Promo,90,Metal,xyp,,2.28,
xyp-XY166,M Gengar-EX,XY166,Promo,210,Psychic,xyp,,288.17,
xyp-XY167,Garchomp-EX,XY167,Promo,180,Dragon,xyp,,19.34,
xyp-XY168,M Garchomp-EX,XY168,Promo,210,Dragon,xyp,,114.05,
xyp-XY169,Garchomp Spirit Link,XY169,Promo,,,xyp,4.31,,
xyp-XY170,Salamence-EX,XY170,Promo,180,Dragon,xyp,,14.27,
xyp-XY171,M Salamence-EX,XY171,Promo,230,Dragon,xyp,,57.76,
xyp-XY172,Salamence Spirit Link,XY172,Promo,,,xyp,3.66,,
xyp-XY173,Volcanion-EX,XY173,Promo,180,"Fire, Water",xyp,,2.25,
xyp-XY174,Pikachu-EX,XY174,Promo,130,Lightning,xyp,,18.33,
xyp-XY175,Magearna-EX,XY175,Promo,160,Metal,xyp,,1.97,
xyp-XY176,Champions Festival,XY176,Promo,,,xyp,,,
xyp-XY177,Karen,XY177,Promo,,,xyp,3.83,,
xyp-XY177a,Karen,XY177a,Promo,,,xyp,,,
xyp-XY178,Absol,XY178,Promo,100,Darkness,xyp,,30.31,
xyp-XY179,Snorlax,XY179,Promo,130,Colorless,xyp,,26.48,
xyp-XY180,Arcanine BREAK,XY180,Promo,160,Fire,xyp,,24.58,
xyp-XY181,Crobat BREAK,XY181,Promo,160,Psychic,xyp,,8.08,
xyp-XY182,Mandibuzz BREAK,XY182,Promo,140,Darkness,xyp,,5.72,
xyp-XY183,Mewtwo-EX,XY183,Promo,170,Psychic,xyp,,15.18,
xyp-XY184,Giratina,XY184,Promo,130,Psychic,xyp,,11.56,
xyp-XY185,Volcanion,XY185,Promo,130,Fire,xyp,,12.32,
xyp-XY186,Magearna,XY186,Promo,90,Metal,xyp,,23.32,
xyp-XY187,Celebi,XY187,Promo,70,Grass,xyp,,7.74,
xyp-XY188,Shaymin,XY188,Promo,70,Grass,xyp,,7.5,
xyp-XY189,Victini,XY189,Promo,70,Fire,xyp,,5.34,
xyp-XY190,Manaphy,XY190,Promo,70,Water,xyp,,3.56,
xyp-XY191,Keldeo,XY191,Promo,90,Water,xyp,,1.37,
xyp-XY192,Mew,XY192,Promo,70,Psychic,xyp,,69.78,
xyp-XY193,Meloetta,XY193,Promo,80,Psychic,xyp,,6.9,
xyp-XY194,Darkrai,XY194,Promo,110,Darkness,xyp,,14.07,
xyp-XY195,Jirachi,XY195,Promo,70,Metal,xyp,,12.27,
xyp-XY196,Genesect,XY196,Promo,110,Metal,xyp,,2.28,
xyp-XY197,Arceus,XY197,Promo,130,Colorless,xyp,,13.33,
xyp-XY198,M Camerupt-EX,XY198,Promo,230,Fire,xyp,,9.26,
xyp-XY198a,M Camerupt-EX,XY198a,Promo,230,Fire,xyp,,,
xyp-XY199,Camerupt Spirit Link,XY199,Promo,,,xyp,0.9,,
xyp-XY200,M Sharpedo-EX,XY200,Promo,210,Darkness,xyp,,22.5,
xyp-XY200a,M Sharpedo-EX,XY200a,Promo,210,Darkness,xyp,,,
xyp-XY201,Sharpedo Spirit Link,XY201,Promo,,,xyp,2.75,,
xyp-XY202,Pikachu,XY202,Promo,50,Lightning,xyp,,,
xyp-XY203,Gym Badge,XY203,Promo,,,xyp,,15.66,
xyp-XY204,Gym Badge,XY204,Promo,,,xyp,,31.65,
xyp-XY205,Gym Badge,XY205,Promo,,,xyp,,12.75,
xyp-XY206,Gym Badge,XY206,Promo,,,xyp,,17.61,
xyp-XY207,Gym Badge,XY207,Promo,,,xyp,,13.81,
xyp-XY208,Gym Badge,XY208,Promo,,,xyp,,20.56,
xyp-XY209,Gym Badge,XY209,Promo,,,xyp,,12.91,
xyp-XY210,Gym Badge,XY210,Promo,,,xyp,,21.21,
xyp-XY211,Lucario Spirit Link,XY211,Promo,,,xyp,2.43,,
bw11-1,Tangela,1,Common,70,Grass,bw11,0.26,,0.65
bw11-2,Tangrowth,2,Rare,120,Grass,bw11,0.41,,0.91
bw11-3,Shuckle,3,Uncommon,80,Grass,bw11,4.91,,23.66
bw11-4,Cherubi,4,Uncommon,40,Grass,bw11,0.41,,0.63
bw11-5,Carnivine,5,Uncommon,80,Grass,bw11,0.33,,1.51
bw11-6,Snivy,6,Common,60,Grass,bw11,0.37,,1.36
bw11-7,Servine,7,Uncommon,80,Grass,bw11,1.01,,2.55
bw11-8,Serperior,8,Rare Holo,130,Grass,bw11,,2.02,2.46
bw11-9,Sewaddle,9,Common,50,Grass,bw11,0.62,,4.84
bw11-10,Sewaddle,10,Common,50,Grass,bw11,0.24,,1.0
bw11-11,Swadloon,11,Uncommon,70,Grass,bw11,0.93,,4.0
bw11-12,Leavanny,12,Rare Holo,130,Grass,bw11,,1.22,1.1
bw11-13,Dwebble,13,Common,60,Grass,bw11,0.23,,1.95
bw11-14,Crustle,14,Uncommon,100,Grass,bw11,0.67,,3.32
bw11-15,Virizion,15,Rare Holo,110,Grass,bw11,,1.48,2.04
bw11-16,Genesect,16,Rare Holo,110,Grass,bw11,,1.85,4.13
bw11-17,Charmander,17,Common,70,Fire,bw11,1.23,,25.16
bw11-18,Charmeleon,18,Uncommon,90,Fire,bw11,8.65,,18.81
bw11-19,Charizard,19,Rare Holo,160,Fire,bw11,,48.49,51.92
bw11-20,Vulpix,20,Common,60,Fire,bw11,0.47,,
bw11-21,Ninetales,21,Rare,90,Fire,bw11,1.4,,15.26
bw11-22,Moltres,22,Rare Holo,120,Fire,bw11,,4.07,4.17
bw11-23,Victini,23,Rare Holo,60,Fire,bw11,,4.8,7.17
bw11-24,Victini-EX,24,Rare Holo EX,110,Fire,bw11,,5.01,
bw11-25,Tepig,25,Common,70,Fire,bw11,1.16,,14.93
bw11-26,Pignite,26,Uncommon,100,Fire,bw11,5.03,,18.26
bw11-27,Emboar,27,Rare Holo,150,Fire,bw11,,15.59,20.75
bw11-28,Reshiram,28,Rare Holo,130,Fire,bw11,,20.82,23.97
bw11-29,Reshiram-EX,29,Rare Holo EX,180,Fire,bw11,,11.75,
bw11-30,Magikarp,30,Common,30,Water,bw11,2.0,,19.41
bw11-31,Gyarados,31,Rare,130,Water,bw11,1.35,,19.07
bw11-32,Articuno,32,Rare Holo,120,Water,bw11,,5.15,5.92
bw11-33,Piplup,33,Common,60,Water,bw11,1.67,,9.66
bw11-34,Prinplup,34,Uncommon,90,Water,bw11,0.49,,4.27
bw11-35,Empoleon,35,Rare,140,Water,bw11,3.86,,8.07
bw11-36,Phione,36,Rare,70,Water,bw11,1.01,,5.91
bw11-37,Oshawott,37,Common,60,Water,bw11,0.47,,2.0
bw11-38,Dewott,38,Uncommon,80,Water,bw11,0.56,,2.82
bw11-39,Samurott,39,Rare Holo,140,Water,bw11,,2.34,5.09
bw11-40,Tympole,40,Common,60,Water,bw11,0.2,,0.73
bw11-41,Palpitoad,41,Uncommon,80,Water,bw11,1.82,,1.09
bw11-42,Seismitoad,42,Rare,140,Water,bw11,0.36,,2.78
bw11-43,Kyurem,43,Rare Holo,130,Water,bw11,,1.58,2.51
bw11-44,Kyurem-EX,44,Rare Holo EX,180,Water,bw11,,5.39,
bw11-45,Keldeo-EX,45,Rare Holo EX,170,Water,bw11,,4.0,
bw11-46,Zapdos,46,Rare Holo,120,Lightning,bw11,,5.18,6.39
bw11-47,Plusle,47,Uncommon,60,Lightning,bw11,1.42,,1.96
bw11-48,Minun,48,Uncommon,60,Lightning,bw11,1.73,,5.18
bw11-49,Emolga,49,Uncommon,70,Lightning,bw11,1.16,,
bw11-50,Thundurus,50,Rare Holo,110,Lightning,bw11,,1.99,1.73
bw11-51,Zekrom,51,Rare Holo,130,Lightning,bw11,,4.21,4.87
bw11-52,Zekrom-EX,52,Rare Holo EX,180,Lightning,bw11,,8.34,
bw11-53,Mewtwo,53,Rare Holo,120,Psychic,bw11,,16.6,19.47
bw11-54,Mewtwo-EX,54,Rare Holo EX,170,Psychic,bw11,,13.35,
bw11-55,Natu,55,Common,50,Psychic,bw11,0.61,,12.14
bw11-56,Xatu,56,Rare,90,Psychic,bw11,0.38,,1.57
bw11-57,Misdreavus,57,Common,60,Psychic,bw11,0.43,,1.04
bw11-58,Mismagius,58,Rare,100,Psychic,bw11,0.68,,2.58
bw11-59,Ralts,59,Common,60,Psychic,bw11,0.4,,2.13
bw11-60,Kirlia,60,Uncommon,80,Psychic,bw11,0.66,,2.83
bw11-61,Sableye,61,Uncommon,70,Psychic,bw11,0.81,,5.52
bw11-62,Croagunk,62,Common,70,Psychic,bw11,0.19,,0.69
bw11-63,Toxicroak,63,Rare,90,Psychic,bw11,0.36,,1.54
bw11-64,Woobat,64,Common,50,Psychic,bw11,0.17,,0.76
bw11-65,Swoobat,65,Uncommon,80,Psychic,bw11,0.39,,3.0
bw11-66,Sigilyph,66,Rare Holo,90,Psychic,bw11,,1.3,1.07
bw11-67,Trubbish,67,Common,70,Psychic,bw11,0.44,,
bw11-68,Garbodor,68,Rare Holo,100,Psychic,bw11,,3.46,3.99
bw11-69,Gothita,69,Common,60,Psychic,bw11,0.32,,5.91
bw11-70,Gothita,70,Common,50,Psychic,bw11,0.24,,0.69
